0-1 x 0-1 = 0-1, 0-1 x 0-2 = 0-2, 0-1 x 0-3 = 0-3, 0-1 x 0-4 = 0-4, 0-1 x 0-5 = 0-5, 0-1 x 0-6 = 0-6, 0-1 x 0-7 = 0-7, 0-1 x 0-8 = 0-8, 0-1 x 0-9 = 0-9, 0-1 x 0-10 = 0-10, 0-1 x 0-11 = 0-11, 0-1 x 0-12 = 0-12, 0-1 x 0-13 = 0-13, 0-1 x 0-14 = 0-14, 0-1 x 0-15 = 0-15, 0-1 x 0-16 = 0-16, 0-1 x 0-17 = 0-17, 0-1 x 0-18 = 0-18, 0-1 x 0-19 = 0-19, 0-1 x 0-20 = 0-20, 0-1 x 0-21 = 0-21, 0-1 x 0-22 = 0-22, 0-1 x 0-23 = 0-23, 0-1 x 0-24 = 0-24, 0-1 x 0-25 = 0-25, 0-1 x 0-26 = 0-26, 0-1 x 0-27 = 0-27, 0-1 x 0-28 = 0-28, 0-1 x 0-29 = 0-29, 0-1 x 0-30 = 0-30, 0-1 x 0-31 = 0-31, 0-1 x 0-32 = 0-32, 0-1 x 0-33 = 0-33, 0-1 x 0-34 = 0-34, 0-1 x 0-35 = 0-35, 0-1 x 0-36 = 0-36, 0-1 x 0-37 = 0-37, 0-1 x 0-38 = 0-38, 0-1 x 0-39 = 0-39, 0-1 x 0-40 = 0-40, 0-1 x 0-41 = 0-41, 0-1 x 0-42 = 0-42, 0-1 x 0-43 = 0-43, 0-1 x 0-44 = 0-44, 0-1 x 0-45 = 0-45, 0-1 x 0-46 = 0-46, 0-1 x 0-47 = 0-47, 0-1 x 0-48 = 0-48, 0-1 x 0-49 = 0-49, 0-1 x 0-50 = 0-50, 0-1 x 0-51 = 0-51, 0-1 x 0-52 = 0-52, 0-1 x 0-53 = 0-53, 0-1 x 0-54 = 0-54, 0-1 x 0-55 = 0-55, 0-1 x 0-56 = 0-56, 0-1 x 0-57 = 0-57, 0-1 x 0-58 = 0-58, 0-1 x 0-59 = 0-59, 0-1 x 0-60 = 0-60, 0-1 x 0-61 = 0-61, 0-1 x 0-62 = 0-62, 0-1 x 0-63 = 0-63, 0-1 x 0-64 = 0-64, 0-1 x 0-65 = 0-65, 0-1 x 0-66 = 0-66, 0-1 x 0-67 = 0-67, 0-1 x 0-68 = 0-68, 0-1 x 0-69 = 0-69, 0-1 x 0-70 = 0-70, 0-1 x 0-71 = 0-71, 0-1 x 0-72 = 0-72, 0-1 x 0-73 = 0-73, 0-1 x 0-74 = 0-74, 0-1 x 0-75 = 0-75, 0-1 x 0-76 = 0-76, 0-1 x 0-77 = 0-77, 0-1 x 0-78 = 0-78, 0-1 x 0-79 = 0-79, 0-1 x 0-80 = 0-80, 0-1 x 0-81 = 0-81, 0-1 x 0-82 = 0-82, 0-1 x 0-83 = 0-83, 0-1 x 0-84 = 0-84, 0-1 x 0-85 = 0-85, 0-1 x 0-86 = 0-86, 0-1 x 0-87 = 0-87, 0-1 x 0-88 = 0-88, 0-1 x 0-89 = 0-89, 0-1 x 0-90 = 0-90, 0-1 x 0-91 = 0-91, 0-1 x 0-92 = 0-92, 0-1 x 0-93 = 0-93, 
0-2 x 0-1 = 0-2, 0-2 x 0-2 = 0-4, 0-2 x 0-3 = 0-6, 0-2 x 0-4 = 0-8, 0-2 x 0-5 = 0-10, 0-2 x 0-6 = 0-12, 0-2 x 0-7 = 0-14, 0-2 x 0-8 = 0-16, 0-2 x 0-9 = 0-18, 0-2 x 0-10 = 0-20, 0-2 x 0-11 = 0-22, 0-2 x 0-12 = 0-24, 0-2 x 0-13 = 0-26, 0-2 x 0-14 = 0-28, 0-2 x 0-15 = 0-30, 0-2 x 0-16 = 0-32, 0-2 x 0-17 = 0-34, 0-2 x 0-18 = 0-36, 0-2 x 0-19 = 0-38, 0-2 x 0-20 = 0-40, 0-2 x 0-21 = 0-42, 0-2 x 0-22 = 0-44, 0-2 x 0-23 = 0-46, 0-2 x 0-24 = 0-48, 0-2 x 0-25 = 0-50, 0-2 x 0-26 = 0-52, 0-2 x 0-27 = 0-54, 0-2 x 0-28 = 0-56, 0-2 x 0-29 = 0-58, 0-2 x 0-30 = 0-60, 0-2 x 0-31 = 0-62, 0-2 x 0-32 = 0-64, 0-2 x 0-33 = 0-66, 0-2 x 0-34 = 0-68, 0-2 x 0-35 = 0-70, 0-2 x 0-36 = 0-72, 0-2 x 0-37 = 0-74, 0-2 x 0-38 = 0-76, 0-2 x 0-39 = 0-78, 0-2 x 0-40 = 0-80, 0-2 x 0-41 = 0-82, 0-2 x 0-42 = 0-84, 0-2 x 0-43 = 0-86, 0-2 x 0-44 = 0-88, 0-2 x 0-45 = 0-90, 0-2 x 0-46 = 0-92, 0-2 x 0-47 = 1-0, 0-2 x 0-48 = 1-2, 0-2 x 0-49 = 1-4, 0-2 x 0-50 = 1-6, 0-2 x 0-51 = 1-8, 0-2 x 0-52 = 1-10, 0-2 x 0-53 = 1-12, 0-2 x 0-54 = 1-14, 0-2 x 0-55 = 1-16, 0-2 x 0-56 = 1-18, 0-2 x 0-57 = 1-20, 0-2 x 0-58 = 1-22, 0-2 x 0-59 = 1-24, 0-2 x 0-60 = 1-26, 0-2 x 0-61 = 1-28, 0-2 x 0-62 = 1-30, 0-2 x 0-63 = 1-32, 0-2 x 0-64 = 1-34, 0-2 x 0-65 = 1-36, 0-2 x 0-66 = 1-38, 0-2 x 0-67 = 1-40, 0-2 x 0-68 = 1-42, 0-2 x 0-69 = 1-44, 0-2 x 0-70 = 1-46, 0-2 x 0-71 = 1-48, 0-2 x 0-72 = 1-50, 0-2 x 0-73 = 1-52, 0-2 x 0-74 = 1-54, 0-2 x 0-75 = 1-56, 0-2 x 0-76 = 1-58, 0-2 x 0-77 = 1-60, 0-2 x 0-78 = 1-62, 0-2 x 0-79 = 1-64, 0-2 x 0-80 = 1-66, 0-2 x 0-81 = 1-68, 0-2 x 0-82 = 1-70, 0-2 x 0-83 = 1-72, 0-2 x 0-84 = 1-74, 0-2 x 0-85 = 1-76, 0-2 x 0-86 = 1-78, 0-2 x 0-87 = 1-80, 0-2 x 0-88 = 1-82, 0-2 x 0-89 = 1-84, 0-2 x 0-90 = 1-86, 0-2 x 0-91 = 1-88, 0-2 x 0-92 = 1-90, 0-2 x 0-93 = 1-92, 
0-3 x 0-1 = 0-3, 0-3 x 0-2 = 0-6, 0-3 x 0-3 = 0-9, 0-3 x 0-4 = 0-12, 0-3 x 0-5 = 0-15, 0-3 x 0-6 = 0-18, 0-3 x 0-7 = 0-21, 0-3 x 0-8 = 0-24, 0-3 x 0-9 = 0-27, 0-3 x 0-10 = 0-30, 0-3 x 0-11 = 0-33, 0-3 x 0-12 = 0-36, 0-3 x 0-13 = 0-39, 0-3 x 0-14 = 0-42, 0-3 x 0-15 = 0-45, 0-3 x 0-16 = 0-48, 0-3 x 0-17 = 0-51, 0-3 x 0-18 = 0-54, 0-3 x 0-19 = 0-57, 0-3 x 0-20 = 0-60, 0-3 x 0-21 = 0-63, 0-3 x 0-22 = 0-66, 0-3 x 0-23 = 0-69, 0-3 x 0-24 = 0-72, 0-3 x 0-25 = 0-75, 0-3 x 0-26 = 0-78, 0-3 x 0-27 = 0-81, 0-3 x 0-28 = 0-84, 0-3 x 0-29 = 0-87, 0-3 x 0-30 = 0-90, 0-3 x 0-31 = 0-93, 0-3 x 0-32 = 1-2, 0-3 x 0-33 = 1-5, 0-3 x 0-34 = 1-8, 0-3 x 0-35 = 1-11, 0-3 x 0-36 = 1-14, 0-3 x 0-37 = 1-17, 0-3 x 0-38 = 1-20, 0-3 x 0-39 = 1-23, 0-3 x 0-40 = 1-26, 0-3 x 0-41 = 1-29, 0-3 x 0-42 = 1-32, 0-3 x 0-43 = 1-35, 0-3 x 0-44 = 1-38, 0-3 x 0-45 = 1-41, 0-3 x 0-46 = 1-44, 0-3 x 0-47 = 1-47, 0-3 x 0-48 = 1-50, 0-3 x 0-49 = 1-53, 0-3 x 0-50 = 1-56, 0-3 x 0-51 = 1-59, 0-3 x 0-52 = 1-62, 0-3 x 0-53 = 1-65, 0-3 x 0-54 = 1-68, 0-3 x 0-55 = 1-71, 0-3 x 0-56 = 1-74, 0-3 x 0-57 = 1-77, 0-3 x 0-58 = 1-80, 0-3 x 0-59 = 1-83, 0-3 x 0-60 = 1-86, 0-3 x 0-61 = 1-89, 0-3 x 0-62 = 1-92, 0-3 x 0-63 = 2-1, 0-3 x 0-64 = 2-4, 0-3 x 0-65 = 2-7, 0-3 x 0-66 = 2-10, 0-3 x 0-67 = 2-13, 0-3 x 0-68 = 2-16, 0-3 x 0-69 = 2-19, 0-3 x 0-70 = 2-22, 0-3 x 0-71 = 2-25, 0-3 x 0-72 = 2-28, 0-3 x 0-73 = 2-31, 0-3 x 0-74 = 2-34, 0-3 x 0-75 = 2-37, 0-3 x 0-76 = 2-40, 0-3 x 0-77 = 2-43, 0-3 x 0-78 = 2-46, 0-3 x 0-79 = 2-49, 0-3 x 0-80 = 2-52, 0-3 x 0-81 = 2-55, 0-3 x 0-82 = 2-58, 0-3 x 0-83 = 2-61, 0-3 x 0-84 = 2-64, 0-3 x 0-85 = 2-67, 0-3 x 0-86 = 2-70, 0-3 x 0-87 = 2-73, 0-3 x 0-88 = 2-76, 0-3 x 0-89 = 2-79, 0-3 x 0-90 = 2-82, 0-3 x 0-91 = 2-85, 0-3 x 0-92 = 2-88, 0-3 x 0-93 = 2-91, 
0-4 x 0-1 = 0-4, 0-4 x 0-2 = 0-8, 0-4 x 0-3 = 0-12, 0-4 x 0-4 = 0-16, 0-4 x 0-5 = 0-20, 0-4 x 0-6 = 0-24, 0-4 x 0-7 = 0-28, 0-4 x 0-8 = 0-32, 0-4 x 0-9 = 0-36, 0-4 x 0-10 = 0-40, 0-4 x 0-11 = 0-44, 0-4 x 0-12 = 0-48, 0-4 x 0-13 = 0-52, 0-4 x 0-14 = 0-56, 0-4 x 0-15 = 0-60, 0-4 x 0-16 = 0-64, 0-4 x 0-17 = 0-68, 0-4 x 0-18 = 0-72, 0-4 x 0-19 = 0-76, 0-4 x 0-20 = 0-80, 0-4 x 0-21 = 0-84, 0-4 x 0-22 = 0-88, 0-4 x 0-23 = 0-92, 0-4 x 0-24 = 1-2, 0-4 x 0-25 = 1-6, 0-4 x 0-26 = 1-10, 0-4 x 0-27 = 1-14, 0-4 x 0-28 = 1-18, 0-4 x 0-29 = 1-22, 0-4 x 0-30 = 1-26, 0-4 x 0-31 = 1-30, 0-4 x 0-32 = 1-34, 0-4 x 0-33 = 1-38, 0-4 x 0-34 = 1-42, 0-4 x 0-35 = 1-46, 0-4 x 0-36 = 1-50, 0-4 x 0-37 = 1-54, 0-4 x 0-38 = 1-58, 0-4 x 0-39 = 1-62, 0-4 x 0-40 = 1-66, 0-4 x 0-41 = 1-70, 0-4 x 0-42 = 1-74, 0-4 x 0-43 = 1-78, 0-4 x 0-44 = 1-82, 0-4 x 0-45 = 1-86, 0-4 x 0-46 = 1-90, 0-4 x 0-47 = 2-0, 0-4 x 0-48 = 2-4, 0-4 x 0-49 = 2-8, 0-4 x 0-50 = 2-12, 0-4 x 0-51 = 2-16, 0-4 x 0-52 = 2-20, 0-4 x 0-53 = 2-24, 0-4 x 0-54 = 2-28, 0-4 x 0-55 = 2-32, 0-4 x 0-56 = 2-36, 0-4 x 0-57 = 2-40, 0-4 x 0-58 = 2-44, 0-4 x 0-59 = 2-48, 0-4 x 0-60 = 2-52, 0-4 x 0-61 = 2-56, 0-4 x 0-62 = 2-60, 0-4 x 0-63 = 2-64, 0-4 x 0-64 = 2-68, 0-4 x 0-65 = 2-72, 0-4 x 0-66 = 2-76, 0-4 x 0-67 = 2-80, 0-4 x 0-68 = 2-84, 0-4 x 0-69 = 2-88, 0-4 x 0-70 = 2-92, 0-4 x 0-71 = 3-2, 0-4 x 0-72 = 3-6, 0-4 x 0-73 = 3-10, 0-4 x 0-74 = 3-14, 0-4 x 0-75 = 3-18, 0-4 x 0-76 = 3-22, 0-4 x 0-77 = 3-26, 0-4 x 0-78 = 3-30, 0-4 x 0-79 = 3-34, 0-4 x 0-80 = 3-38, 0-4 x 0-81 = 3-42, 0-4 x 0-82 = 3-46, 0-4 x 0-83 = 3-50, 0-4 x 0-84 = 3-54, 0-4 x 0-85 = 3-58, 0-4 x 0-86 = 3-62, 0-4 x 0-87 = 3-66, 0-4 x 0-88 = 3-70, 0-4 x 0-89 = 3-74, 0-4 x 0-90 = 3-78, 0-4 x 0-91 = 3-82, 0-4 x 0-92 = 3-86, 0-4 x 0-93 = 3-90, 
0-5 x 0-1 = 0-5, 0-5 x 0-2 = 0-10, 0-5 x 0-3 = 0-15, 0-5 x 0-4 = 0-20, 0-5 x 0-5 = 0-25, 0-5 x 0-6 = 0-30, 0-5 x 0-7 = 0-35, 0-5 x 0-8 = 0-40, 0-5 x 0-9 = 0-45, 0-5 x 0-10 = 0-50, 0-5 x 0-11 = 0-55, 0-5 x 0-12 = 0-60, 0-5 x 0-13 = 0-65, 0-5 x 0-14 = 0-70, 0-5 x 0-15 = 0-75, 0-5 x 0-16 = 0-80, 0-5 x 0-17 = 0-85, 0-5 x 0-18 = 0-90, 0-5 x 0-19 = 1-1, 0-5 x 0-20 = 1-6, 0-5 x 0-21 = 1-11, 0-5 x 0-22 = 1-16, 0-5 x 0-23 = 1-21, 0-5 x 0-24 = 1-26, 0-5 x 0-25 = 1-31, 0-5 x 0-26 = 1-36, 0-5 x 0-27 = 1-41, 0-5 x 0-28 = 1-46, 0-5 x 0-29 = 1-51, 0-5 x 0-30 = 1-56, 0-5 x 0-31 = 1-61, 0-5 x 0-32 = 1-66, 0-5 x 0-33 = 1-71, 0-5 x 0-34 = 1-76, 0-5 x 0-35 = 1-81, 0-5 x 0-36 = 1-86, 0-5 x 0-37 = 1-91, 0-5 x 0-38 = 2-2, 0-5 x 0-39 = 2-7, 0-5 x 0-40 = 2-12, 0-5 x 0-41 = 2-17, 0-5 x 0-42 = 2-22, 0-5 x 0-43 = 2-27, 0-5 x 0-44 = 2-32, 0-5 x 0-45 = 2-37, 0-5 x 0-46 = 2-42, 0-5 x 0-47 = 2-47, 0-5 x 0-48 = 2-52, 0-5 x 0-49 = 2-57, 0-5 x 0-50 = 2-62, 0-5 x 0-51 = 2-67, 0-5 x 0-52 = 2-72, 0-5 x 0-53 = 2-77, 0-5 x 0-54 = 2-82, 0-5 x 0-55 = 2-87, 0-5 x 0-56 = 2-92, 0-5 x 0-57 = 3-3, 0-5 x 0-58 = 3-8, 0-5 x 0-59 = 3-13, 0-5 x 0-60 = 3-18, 0-5 x 0-61 = 3-23, 0-5 x 0-62 = 3-28, 0-5 x 0-63 = 3-33, 0-5 x 0-64 = 3-38, 0-5 x 0-65 = 3-43, 0-5 x 0-66 = 3-48, 0-5 x 0-67 = 3-53, 0-5 x 0-68 = 3-58, 0-5 x 0-69 = 3-63, 0-5 x 0-70 = 3-68, 0-5 x 0-71 = 3-73, 0-5 x 0-72 = 3-78, 0-5 x 0-73 = 3-83, 0-5 x 0-74 = 3-88, 0-5 x 0-75 = 3-93, 0-5 x 0-76 = 4-4, 0-5 x 0-77 = 4-9, 0-5 x 0-78 = 4-14, 0-5 x 0-79 = 4-19, 0-5 x 0-80 = 4-24, 0-5 x 0-81 = 4-29, 0-5 x 0-82 = 4-34, 0-5 x 0-83 = 4-39, 0-5 x 0-84 = 4-44, 0-5 x 0-85 = 4-49, 0-5 x 0-86 = 4-54, 0-5 x 0-87 = 4-59, 0-5 x 0-88 = 4-64, 0-5 x 0-89 = 4-69, 0-5 x 0-90 = 4-74, 0-5 x 0-91 = 4-79, 0-5 x 0-92 = 4-84, 0-5 x 0-93 = 4-89, 
0-6 x 0-1 = 0-6, 0-6 x 0-2 = 0-12, 0-6 x 0-3 = 0-18, 0-6 x 0-4 = 0-24, 0-6 x 0-5 = 0-30, 0-6 x 0-6 = 0-36, 0-6 x 0-7 = 0-42, 0-6 x 0-8 = 0-48, 0-6 x 0-9 = 0-54, 0-6 x 0-10 = 0-60, 0-6 x 0-11 = 0-66, 0-6 x 0-12 = 0-72, 0-6 x 0-13 = 0-78, 0-6 x 0-14 = 0-84, 0-6 x 0-15 = 0-90, 0-6 x 0-16 = 1-2, 0-6 x 0-17 = 1-8, 0-6 x 0-18 = 1-14, 0-6 x 0-19 = 1-20, 0-6 x 0-20 = 1-26, 0-6 x 0-21 = 1-32, 0-6 x 0-22 = 1-38, 0-6 x 0-23 = 1-44, 0-6 x 0-24 = 1-50, 0-6 x 0-25 = 1-56, 0-6 x 0-26 = 1-62, 0-6 x 0-27 = 1-68, 0-6 x 0-28 = 1-74, 0-6 x 0-29 = 1-80, 0-6 x 0-30 = 1-86, 0-6 x 0-31 = 1-92, 0-6 x 0-32 = 2-4, 0-6 x 0-33 = 2-10, 0-6 x 0-34 = 2-16, 0-6 x 0-35 = 2-22, 0-6 x 0-36 = 2-28, 0-6 x 0-37 = 2-34, 0-6 x 0-38 = 2-40, 0-6 x 0-39 = 2-46, 0-6 x 0-40 = 2-52, 0-6 x 0-41 = 2-58, 0-6 x 0-42 = 2-64, 0-6 x 0-43 = 2-70, 0-6 x 0-44 = 2-76, 0-6 x 0-45 = 2-82, 0-6 x 0-46 = 2-88, 0-6 x 0-47 = 3-0, 0-6 x 0-48 = 3-6, 0-6 x 0-49 = 3-12, 0-6 x 0-50 = 3-18, 0-6 x 0-51 = 3-24, 0-6 x 0-52 = 3-30, 0-6 x 0-53 = 3-36, 0-6 x 0-54 = 3-42, 0-6 x 0-55 = 3-48, 0-6 x 0-56 = 3-54, 0-6 x 0-57 = 3-60, 0-6 x 0-58 = 3-66, 0-6 x 0-59 = 3-72, 0-6 x 0-60 = 3-78, 0-6 x 0-61 = 3-84, 0-6 x 0-62 = 3-90, 0-6 x 0-63 = 4-2, 0-6 x 0-64 = 4-8, 0-6 x 0-65 = 4-14, 0-6 x 0-66 = 4-20, 0-6 x 0-67 = 4-26, 0-6 x 0-68 = 4-32, 0-6 x 0-69 = 4-38, 0-6 x 0-70 = 4-44, 0-6 x 0-71 = 4-50, 0-6 x 0-72 = 4-56, 0-6 x 0-73 = 4-62, 0-6 x 0-74 = 4-68, 0-6 x 0-75 = 4-74, 0-6 x 0-76 = 4-80, 0-6 x 0-77 = 4-86, 0-6 x 0-78 = 4-92, 0-6 x 0-79 = 5-4, 0-6 x 0-80 = 5-10, 0-6 x 0-81 = 5-16, 0-6 x 0-82 = 5-22, 0-6 x 0-83 = 5-28, 0-6 x 0-84 = 5-34, 0-6 x 0-85 = 5-40, 0-6 x 0-86 = 5-46, 0-6 x 0-87 = 5-52, 0-6 x 0-88 = 5-58, 0-6 x 0-89 = 5-64, 0-6 x 0-90 = 5-70, 0-6 x 0-91 = 5-76, 0-6 x 0-92 = 5-82, 0-6 x 0-93 = 5-88, 
0-7 x 0-1 = 0-7, 0-7 x 0-2 = 0-14, 0-7 x 0-3 = 0-21, 0-7 x 0-4 = 0-28, 0-7 x 0-5 = 0-35, 0-7 x 0-6 = 0-42, 0-7 x 0-7 = 0-49, 0-7 x 0-8 = 0-56, 0-7 x 0-9 = 0-63, 0-7 x 0-10 = 0-70, 0-7 x 0-11 = 0-77, 0-7 x 0-12 = 0-84, 0-7 x 0-13 = 0-91, 0-7 x 0-14 = 1-4, 0-7 x 0-15 = 1-11, 0-7 x 0-16 = 1-18, 0-7 x 0-17 = 1-25, 0-7 x 0-18 = 1-32, 0-7 x 0-19 = 1-39, 0-7 x 0-20 = 1-46, 0-7 x 0-21 = 1-53, 0-7 x 0-22 = 1-60, 0-7 x 0-23 = 1-67, 0-7 x 0-24 = 1-74, 0-7 x 0-25 = 1-81, 0-7 x 0-26 = 1-88, 0-7 x 0-27 = 2-1, 0-7 x 0-28 = 2-8, 0-7 x 0-29 = 2-15, 0-7 x 0-30 = 2-22, 0-7 x 0-31 = 2-29, 0-7 x 0-32 = 2-36, 0-7 x 0-33 = 2-43, 0-7 x 0-34 = 2-50, 0-7 x 0-35 = 2-57, 0-7 x 0-36 = 2-64, 0-7 x 0-37 = 2-71, 0-7 x 0-38 = 2-78, 0-7 x 0-39 = 2-85, 0-7 x 0-40 = 2-92, 0-7 x 0-41 = 3-5, 0-7 x 0-42 = 3-12, 0-7 x 0-43 = 3-19, 0-7 x 0-44 = 3-26, 0-7 x 0-45 = 3-33, 0-7 x 0-46 = 3-40, 0-7 x 0-47 = 3-47, 0-7 x 0-48 = 3-54, 0-7 x 0-49 = 3-61, 0-7 x 0-50 = 3-68, 0-7 x 0-51 = 3-75, 0-7 x 0-52 = 3-82, 0-7 x 0-53 = 3-89, 0-7 x 0-54 = 4-2, 0-7 x 0-55 = 4-9, 0-7 x 0-56 = 4-16, 0-7 x 0-57 = 4-23, 0-7 x 0-58 = 4-30, 0-7 x 0-59 = 4-37, 0-7 x 0-60 = 4-44, 0-7 x 0-61 = 4-51, 0-7 x 0-62 = 4-58, 0-7 x 0-63 = 4-65, 0-7 x 0-64 = 4-72, 0-7 x 0-65 = 4-79, 0-7 x 0-66 = 4-86, 0-7 x 0-67 = 4-93, 0-7 x 0-68 = 5-6, 0-7 x 0-69 = 5-13, 0-7 x 0-70 = 5-20, 0-7 x 0-71 = 5-27, 0-7 x 0-72 = 5-34, 0-7 x 0-73 = 5-41, 0-7 x 0-74 = 5-48, 0-7 x 0-75 = 5-55, 0-7 x 0-76 = 5-62, 0-7 x 0-77 = 5-69, 0-7 x 0-78 = 5-76, 0-7 x 0-79 = 5-83, 0-7 x 0-80 = 5-90, 0-7 x 0-81 = 6-3, 0-7 x 0-82 = 6-10, 0-7 x 0-83 = 6-17, 0-7 x 0-84 = 6-24, 0-7 x 0-85 = 6-31, 0-7 x 0-86 = 6-38, 0-7 x 0-87 = 6-45, 0-7 x 0-88 = 6-52, 0-7 x 0-89 = 6-59, 0-7 x 0-90 = 6-66, 0-7 x 0-91 = 6-73, 0-7 x 0-92 = 6-80, 0-7 x 0-93 = 6-87, 
0-8 x 0-1 = 0-8, 0-8 x 0-2 = 0-16, 0-8 x 0-3 = 0-24, 0-8 x 0-4 = 0-32, 0-8 x 0-5 = 0-40, 0-8 x 0-6 = 0-48, 0-8 x 0-7 = 0-56, 0-8 x 0-8 = 0-64, 0-8 x 0-9 = 0-72, 0-8 x 0-10 = 0-80, 0-8 x 0-11 = 0-88, 0-8 x 0-12 = 1-2, 0-8 x 0-13 = 1-10, 0-8 x 0-14 = 1-18, 0-8 x 0-15 = 1-26, 0-8 x 0-16 = 1-34, 0-8 x 0-17 = 1-42, 0-8 x 0-18 = 1-50, 0-8 x 0-19 = 1-58, 0-8 x 0-20 = 1-66, 0-8 x 0-21 = 1-74, 0-8 x 0-22 = 1-82, 0-8 x 0-23 = 1-90, 0-8 x 0-24 = 2-4, 0-8 x 0-25 = 2-12, 0-8 x 0-26 = 2-20, 0-8 x 0-27 = 2-28, 0-8 x 0-28 = 2-36, 0-8 x 0-29 = 2-44, 0-8 x 0-30 = 2-52, 0-8 x 0-31 = 2-60, 0-8 x 0-32 = 2-68, 0-8 x 0-33 = 2-76, 0-8 x 0-34 = 2-84, 0-8 x 0-35 = 2-92, 0-8 x 0-36 = 3-6, 0-8 x 0-37 = 3-14, 0-8 x 0-38 = 3-22, 0-8 x 0-39 = 3-30, 0-8 x 0-40 = 3-38, 0-8 x 0-41 = 3-46, 0-8 x 0-42 = 3-54, 0-8 x 0-43 = 3-62, 0-8 x 0-44 = 3-70, 0-8 x 0-45 = 3-78, 0-8 x 0-46 = 3-86, 0-8 x 0-47 = 4-0, 0-8 x 0-48 = 4-8, 0-8 x 0-49 = 4-16, 0-8 x 0-50 = 4-24, 0-8 x 0-51 = 4-32, 0-8 x 0-52 = 4-40, 0-8 x 0-53 = 4-48, 0-8 x 0-54 = 4-56, 0-8 x 0-55 = 4-64, 0-8 x 0-56 = 4-72, 0-8 x 0-57 = 4-80, 0-8 x 0-58 = 4-88, 0-8 x 0-59 = 5-2, 0-8 x 0-60 = 5-10, 0-8 x 0-61 = 5-18, 0-8 x 0-62 = 5-26, 0-8 x 0-63 = 5-34, 0-8 x 0-64 = 5-42, 0-8 x 0-65 = 5-50, 0-8 x 0-66 = 5-58, 0-8 x 0-67 = 5-66, 0-8 x 0-68 = 5-74, 0-8 x 0-69 = 5-82, 0-8 x 0-70 = 5-90, 0-8 x 0-71 = 6-4, 0-8 x 0-72 = 6-12, 0-8 x 0-73 = 6-20, 0-8 x 0-74 = 6-28, 0-8 x 0-75 = 6-36, 0-8 x 0-76 = 6-44, 0-8 x 0-77 = 6-52, 0-8 x 0-78 = 6-60, 0-8 x 0-79 = 6-68, 0-8 x 0-80 = 6-76, 0-8 x 0-81 = 6-84, 0-8 x 0-82 = 6-92, 0-8 x 0-83 = 7-6, 0-8 x 0-84 = 7-14, 0-8 x 0-85 = 7-22, 0-8 x 0-86 = 7-30, 0-8 x 0-87 = 7-38, 0-8 x 0-88 = 7-46, 0-8 x 0-89 = 7-54, 0-8 x 0-90 = 7-62, 0-8 x 0-91 = 7-70, 0-8 x 0-92 = 7-78, 0-8 x 0-93 = 7-86, 
