0-1 x 0-1 = 0-1, 0-1 x 0-2 = 0-2, 0-1 x 0-3 = 0-3, 0-1 x 0-4 = 0-4, 0-1 x 0-5 = 0-5, 0-1 x 0-6 = 0-6, 0-1 x 0-7 = 0-7, 0-1 x 0-8 = 0-8, 0-1 x 0-9 = 0-9, 0-1 x 0-10 = 0-10, 0-1 x 0-11 = 0-11, 0-1 x 0-12 = 0-12, 0-1 x 0-13 = 0-13, 0-1 x 0-14 = 0-14, 0-1 x 0-15 = 0-15, 0-1 x 0-16 = 0-16, 0-1 x 0-17 = 0-17, 0-1 x 0-18 = 0-18, 0-1 x 0-19 = 0-19, 0-1 x 0-20 = 0-20, 0-1 x 0-21 = 0-21, 0-1 x 0-22 = 0-22, 0-1 x 0-23 = 0-23, 0-1 x 0-24 = 0-24, 0-1 x 0-25 = 0-25, 0-1 x 0-26 = 0-26, 0-1 x 0-27 = 0-27, 0-1 x 0-28 = 0-28, 0-1 x 0-29 = 0-29, 0-1 x 0-30 = 0-30, 0-1 x 0-31 = 0-31, 0-1 x 0-32 = 0-32, 0-1 x 0-33 = 0-33, 0-1 x 0-34 = 0-34, 0-1 x 0-35 = 0-35, 0-1 x 0-36 = 0-36, 0-1 x 0-37 = 0-37, 0-1 x 0-38 = 0-38, 0-1 x 0-39 = 0-39, 0-1 x 0-40 = 0-40, 0-1 x 0-41 = 0-41, 0-1 x 0-42 = 0-42, 0-1 x 0-43 = 0-43, 0-1 x 0-44 = 0-44, 0-1 x 0-45 = 0-45, 0-1 x 0-46 = 0-46, 0-1 x 0-47 = 0-47, 0-1 x 0-48 = 0-48, 0-1 x 0-49 = 0-49, 0-1 x 0-50 = 0-50, 0-1 x 0-51 = 0-51, 0-1 x 0-52 = 0-52, 0-1 x 0-53 = 0-53, 0-1 x 0-54 = 0-54, 0-1 x 0-55 = 0-55, 0-1 x 0-56 = 0-56, 0-1 x 0-57 = 0-57, 0-1 x 0-58 = 0-58, 0-1 x 0-59 = 0-59, 0-1 x 0-60 = 0-60, 0-1 x 0-61 = 0-61, 0-1 x 0-62 = 0-62, 0-1 x 0-63 = 0-63, 0-1 x 0-64 = 0-64, 0-1 x 0-65 = 0-65, 0-1 x 0-66 = 0-66, 0-1 x 0-67 = 0-67, 0-1 x 0-68 = 0-68, 0-1 x 0-69 = 0-69, 0-1 x 0-70 = 0-70, 0-1 x 0-71 = 0-71, 0-1 x 0-72 = 0-72, 0-1 x 0-73 = 0-73, 0-1 x 0-74 = 0-74, 0-1 x 0-75 = 0-75, 0-1 x 0-76 = 0-76, 0-1 x 0-77 = 0-77, 0-1 x 0-78 = 0-78, 0-1 x 0-79 = 0-79, 0-1 x 0-80 = 0-80, 0-1 x 0-81 = 0-81, 0-1 x 0-82 = 0-82, 0-1 x 0-83 = 0-83, 0-1 x 0-84 = 0-84, 0-1 x 0-85 = 0-85, 0-1 x 0-86 = 0-86, 0-1 x 0-87 = 0-87, 0-1 x 0-88 = 0-88, 0-1 x 0-89 = 0-89, 0-1 x 0-90 = 0-90, 
0-2 x 0-1 = 0-2, 0-2 x 0-2 = 0-4, 0-2 x 0-3 = 0-6, 0-2 x 0-4 = 0-8, 0-2 x 0-5 = 0-10, 0-2 x 0-6 = 0-12, 0-2 x 0-7 = 0-14, 0-2 x 0-8 = 0-16, 0-2 x 0-9 = 0-18, 0-2 x 0-10 = 0-20, 0-2 x 0-11 = 0-22, 0-2 x 0-12 = 0-24, 0-2 x 0-13 = 0-26, 0-2 x 0-14 = 0-28, 0-2 x 0-15 = 0-30, 0-2 x 0-16 = 0-32, 0-2 x 0-17 = 0-34, 0-2 x 0-18 = 0-36, 0-2 x 0-19 = 0-38, 0-2 x 0-20 = 0-40, 0-2 x 0-21 = 0-42, 0-2 x 0-22 = 0-44, 0-2 x 0-23 = 0-46, 0-2 x 0-24 = 0-48, 0-2 x 0-25 = 0-50, 0-2 x 0-26 = 0-52, 0-2 x 0-27 = 0-54, 0-2 x 0-28 = 0-56, 0-2 x 0-29 = 0-58, 0-2 x 0-30 = 0-60, 0-2 x 0-31 = 0-62, 0-2 x 0-32 = 0-64, 0-2 x 0-33 = 0-66, 0-2 x 0-34 = 0-68, 0-2 x 0-35 = 0-70, 0-2 x 0-36 = 0-72, 0-2 x 0-37 = 0-74, 0-2 x 0-38 = 0-76, 0-2 x 0-39 = 0-78, 0-2 x 0-40 = 0-80, 0-2 x 0-41 = 0-82, 0-2 x 0-42 = 0-84, 0-2 x 0-43 = 0-86, 0-2 x 0-44 = 0-88, 0-2 x 0-45 = 0-90, 0-2 x 0-46 = 1-1, 0-2 x 0-47 = 1-3, 0-2 x 0-48 = 1-5, 0-2 x 0-49 = 1-7, 0-2 x 0-50 = 1-9, 0-2 x 0-51 = 1-11, 0-2 x 0-52 = 1-13, 0-2 x 0-53 = 1-15, 0-2 x 0-54 = 1-17, 0-2 x 0-55 = 1-19, 0-2 x 0-56 = 1-21, 0-2 x 0-57 = 1-23, 0-2 x 0-58 = 1-25, 0-2 x 0-59 = 1-27, 0-2 x 0-60 = 1-29, 0-2 x 0-61 = 1-31, 0-2 x 0-62 = 1-33, 0-2 x 0-63 = 1-35, 0-2 x 0-64 = 1-37, 0-2 x 0-65 = 1-39, 0-2 x 0-66 = 1-41, 0-2 x 0-67 = 1-43, 0-2 x 0-68 = 1-45, 0-2 x 0-69 = 1-47, 0-2 x 0-70 = 1-49, 0-2 x 0-71 = 1-51, 0-2 x 0-72 = 1-53, 0-2 x 0-73 = 1-55, 0-2 x 0-74 = 1-57, 0-2 x 0-75 = 1-59, 0-2 x 0-76 = 1-61, 0-2 x 0-77 = 1-63, 0-2 x 0-78 = 1-65, 0-2 x 0-79 = 1-67, 0-2 x 0-80 = 1-69, 0-2 x 0-81 = 1-71, 0-2 x 0-82 = 1-73, 0-2 x 0-83 = 1-75, 0-2 x 0-84 = 1-77, 0-2 x 0-85 = 1-79, 0-2 x 0-86 = 1-81, 0-2 x 0-87 = 1-83, 0-2 x 0-88 = 1-85, 0-2 x 0-89 = 1-87, 0-2 x 0-90 = 1-89, 
0-3 x 0-1 = 0-3, 0-3 x 0-2 = 0-6, 0-3 x 0-3 = 0-9, 0-3 x 0-4 = 0-12, 0-3 x 0-5 = 0-15, 0-3 x 0-6 = 0-18, 0-3 x 0-7 = 0-21, 0-3 x 0-8 = 0-24, 0-3 x 0-9 = 0-27, 0-3 x 0-10 = 0-30, 0-3 x 0-11 = 0-33, 0-3 x 0-12 = 0-36, 0-3 x 0-13 = 0-39, 0-3 x 0-14 = 0-42, 0-3 x 0-15 = 0-45, 0-3 x 0-16 = 0-48, 0-3 x 0-17 = 0-51, 0-3 x 0-18 = 0-54, 0-3 x 0-19 = 0-57, 0-3 x 0-20 = 0-60, 0-3 x 0-21 = 0-63, 0-3 x 0-22 = 0-66, 0-3 x 0-23 = 0-69, 0-3 x 0-24 = 0-72, 0-3 x 0-25 = 0-75, 0-3 x 0-26 = 0-78, 0-3 x 0-27 = 0-81, 0-3 x 0-28 = 0-84, 0-3 x 0-29 = 0-87, 0-3 x 0-30 = 0-90, 0-3 x 0-31 = 1-2, 0-3 x 0-32 = 1-5, 0-3 x 0-33 = 1-8, 0-3 x 0-34 = 1-11, 0-3 x 0-35 = 1-14, 0-3 x 0-36 = 1-17, 0-3 x 0-37 = 1-20, 0-3 x 0-38 = 1-23, 0-3 x 0-39 = 1-26, 0-3 x 0-40 = 1-29, 0-3 x 0-41 = 1-32, 0-3 x 0-42 = 1-35, 0-3 x 0-43 = 1-38, 0-3 x 0-44 = 1-41, 0-3 x 0-45 = 1-44, 0-3 x 0-46 = 1-47, 0-3 x 0-47 = 1-50, 0-3 x 0-48 = 1-53, 0-3 x 0-49 = 1-56, 0-3 x 0-50 = 1-59, 0-3 x 0-51 = 1-62, 0-3 x 0-52 = 1-65, 0-3 x 0-53 = 1-68, 0-3 x 0-54 = 1-71, 0-3 x 0-55 = 1-74, 0-3 x 0-56 = 1-77, 0-3 x 0-57 = 1-80, 0-3 x 0-58 = 1-83, 0-3 x 0-59 = 1-86, 0-3 x 0-60 = 1-89, 0-3 x 0-61 = 2-1, 0-3 x 0-62 = 2-4, 0-3 x 0-63 = 2-7, 0-3 x 0-64 = 2-10, 0-3 x 0-65 = 2-13, 0-3 x 0-66 = 2-16, 0-3 x 0-67 = 2-19, 0-3 x 0-68 = 2-22, 0-3 x 0-69 = 2-25, 0-3 x 0-70 = 2-28, 0-3 x 0-71 = 2-31, 0-3 x 0-72 = 2-34, 0-3 x 0-73 = 2-37, 0-3 x 0-74 = 2-40, 0-3 x 0-75 = 2-43, 0-3 x 0-76 = 2-46, 0-3 x 0-77 = 2-49, 0-3 x 0-78 = 2-52, 0-3 x 0-79 = 2-55, 0-3 x 0-80 = 2-58, 0-3 x 0-81 = 2-61, 0-3 x 0-82 = 2-64, 0-3 x 0-83 = 2-67, 0-3 x 0-84 = 2-70, 0-3 x 0-85 = 2-73, 0-3 x 0-86 = 2-76, 0-3 x 0-87 = 2-79, 0-3 x 0-88 = 2-82, 0-3 x 0-89 = 2-85, 0-3 x 0-90 = 2-88, 
0-4 x 0-1 = 0-4, 0-4 x 0-2 = 0-8, 0-4 x 0-3 = 0-12, 0-4 x 0-4 = 0-16, 0-4 x 0-5 = 0-20, 0-4 x 0-6 = 0-24, 0-4 x 0-7 = 0-28, 0-4 x 0-8 = 0-32, 0-4 x 0-9 = 0-36, 0-4 x 0-10 = 0-40, 0-4 x 0-11 = 0-44, 0-4 x 0-12 = 0-48, 0-4 x 0-13 = 0-52, 0-4 x 0-14 = 0-56, 0-4 x 0-15 = 0-60, 0-4 x 0-16 = 0-64, 0-4 x 0-17 = 0-68, 0-4 x 0-18 = 0-72, 0-4 x 0-19 = 0-76, 0-4 x 0-20 = 0-80, 0-4 x 0-21 = 0-84, 0-4 x 0-22 = 0-88, 0-4 x 0-23 = 1-1, 0-4 x 0-24 = 1-5, 0-4 x 0-25 = 1-9, 0-4 x 0-26 = 1-13, 0-4 x 0-27 = 1-17, 0-4 x 0-28 = 1-21, 0-4 x 0-29 = 1-25, 0-4 x 0-30 = 1-29, 0-4 x 0-31 = 1-33, 0-4 x 0-32 = 1-37, 0-4 x 0-33 = 1-41, 0-4 x 0-34 = 1-45, 0-4 x 0-35 = 1-49, 0-4 x 0-36 = 1-53, 0-4 x 0-37 = 1-57, 0-4 x 0-38 = 1-61, 0-4 x 0-39 = 1-65, 0-4 x 0-40 = 1-69, 0-4 x 0-41 = 1-73, 0-4 x 0-42 = 1-77, 0-4 x 0-43 = 1-81, 0-4 x 0-44 = 1-85, 0-4 x 0-45 = 1-89, 0-4 x 0-46 = 2-2, 0-4 x 0-47 = 2-6, 0-4 x 0-48 = 2-10, 0-4 x 0-49 = 2-14, 0-4 x 0-50 = 2-18, 0-4 x 0-51 = 2-22, 0-4 x 0-52 = 2-26, 0-4 x 0-53 = 2-30, 0-4 x 0-54 = 2-34, 0-4 x 0-55 = 2-38, 0-4 x 0-56 = 2-42, 0-4 x 0-57 = 2-46, 0-4 x 0-58 = 2-50, 0-4 x 0-59 = 2-54, 0-4 x 0-60 = 2-58, 0-4 x 0-61 = 2-62, 0-4 x 0-62 = 2-66, 0-4 x 0-63 = 2-70, 0-4 x 0-64 = 2-74, 0-4 x 0-65 = 2-78, 0-4 x 0-66 = 2-82, 0-4 x 0-67 = 2-86, 0-4 x 0-68 = 2-90, 0-4 x 0-69 = 3-3, 0-4 x 0-70 = 3-7, 0-4 x 0-71 = 3-11, 0-4 x 0-72 = 3-15, 0-4 x 0-73 = 3-19, 0-4 x 0-74 = 3-23, 0-4 x 0-75 = 3-27, 0-4 x 0-76 = 3-31, 0-4 x 0-77 = 3-35, 0-4 x 0-78 = 3-39, 0-4 x 0-79 = 3-43, 0-4 x 0-80 = 3-47, 0-4 x 0-81 = 3-51, 0-4 x 0-82 = 3-55, 0-4 x 0-83 = 3-59, 0-4 x 0-84 = 3-63, 0-4 x 0-85 = 3-67, 0-4 x 0-86 = 3-71, 0-4 x 0-87 = 3-75, 0-4 x 0-88 = 3-79, 0-4 x 0-89 = 3-83, 0-4 x 0-90 = 3-87, 
0-5 x 0-1 = 0-5, 0-5 x 0-2 = 0-10, 0-5 x 0-3 = 0-15, 0-5 x 0-4 = 0-20, 0-5 x 0-5 = 0-25, 0-5 x 0-6 = 0-30, 0-5 x 0-7 = 0-35, 0-5 x 0-8 = 0-40, 0-5 x 0-9 = 0-45, 0-5 x 0-10 = 0-50, 0-5 x 0-11 = 0-55, 0-5 x 0-12 = 0-60, 0-5 x 0-13 = 0-65, 0-5 x 0-14 = 0-70, 0-5 x 0-15 = 0-75, 0-5 x 0-16 = 0-80, 0-5 x 0-17 = 0-85, 0-5 x 0-18 = 0-90, 0-5 x 0-19 = 1-4, 0-5 x 0-20 = 1-9, 0-5 x 0-21 = 1-14, 0-5 x 0-22 = 1-19, 0-5 x 0-23 = 1-24, 0-5 x 0-24 = 1-29, 0-5 x 0-25 = 1-34, 0-5 x 0-26 = 1-39, 0-5 x 0-27 = 1-44, 0-5 x 0-28 = 1-49, 0-5 x 0-29 = 1-54, 0-5 x 0-30 = 1-59, 0-5 x 0-31 = 1-64, 0-5 x 0-32 = 1-69, 0-5 x 0-33 = 1-74, 0-5 x 0-34 = 1-79, 0-5 x 0-35 = 1-84, 0-5 x 0-36 = 1-89, 0-5 x 0-37 = 2-3, 0-5 x 0-38 = 2-8, 0-5 x 0-39 = 2-13, 0-5 x 0-40 = 2-18, 0-5 x 0-41 = 2-23, 0-5 x 0-42 = 2-28, 0-5 x 0-43 = 2-33, 0-5 x 0-44 = 2-38, 0-5 x 0-45 = 2-43, 0-5 x 0-46 = 2-48, 0-5 x 0-47 = 2-53, 0-5 x 0-48 = 2-58, 0-5 x 0-49 = 2-63, 0-5 x 0-50 = 2-68, 0-5 x 0-51 = 2-73, 0-5 x 0-52 = 2-78, 0-5 x 0-53 = 2-83, 0-5 x 0-54 = 2-88, 0-5 x 0-55 = 3-2, 0-5 x 0-56 = 3-7, 0-5 x 0-57 = 3-12, 0-5 x 0-58 = 3-17, 0-5 x 0-59 = 3-22, 0-5 x 0-60 = 3-27, 0-5 x 0-61 = 3-32, 0-5 x 0-62 = 3-37, 0-5 x 0-63 = 3-42, 0-5 x 0-64 = 3-47, 0-5 x 0-65 = 3-52, 0-5 x 0-66 = 3-57, 0-5 x 0-67 = 3-62, 0-5 x 0-68 = 3-67, 0-5 x 0-69 = 3-72, 0-5 x 0-70 = 3-77, 0-5 x 0-71 = 3-82, 0-5 x 0-72 = 3-87, 0-5 x 0-73 = 4-1, 0-5 x 0-74 = 4-6, 0-5 x 0-75 = 4-11, 0-5 x 0-76 = 4-16, 0-5 x 0-77 = 4-21, 0-5 x 0-78 = 4-26, 0-5 x 0-79 = 4-31, 0-5 x 0-80 = 4-36, 0-5 x 0-81 = 4-41, 0-5 x 0-82 = 4-46, 0-5 x 0-83 = 4-51, 0-5 x 0-84 = 4-56, 0-5 x 0-85 = 4-61, 0-5 x 0-86 = 4-66, 0-5 x 0-87 = 4-71, 0-5 x 0-88 = 4-76, 0-5 x 0-89 = 4-81, 0-5 x 0-90 = 4-86, 
0-6 x 0-1 = 0-6, 0-6 x 0-2 = 0-12, 0-6 x 0-3 = 0-18, 0-6 x 0-4 = 0-24, 0-6 x 0-5 = 0-30, 0-6 x 0-6 = 0-36, 0-6 x 0-7 = 0-42, 0-6 x 0-8 = 0-48, 0-6 x 0-9 = 0-54, 0-6 x 0-10 = 0-60, 0-6 x 0-11 = 0-66, 0-6 x 0-12 = 0-72, 0-6 x 0-13 = 0-78, 0-6 x 0-14 = 0-84, 0-6 x 0-15 = 0-90, 0-6 x 0-16 = 1-5, 0-6 x 0-17 = 1-11, 0-6 x 0-18 = 1-17, 0-6 x 0-19 = 1-23, 0-6 x 0-20 = 1-29, 0-6 x 0-21 = 1-35, 0-6 x 0-22 = 1-41, 0-6 x 0-23 = 1-47, 0-6 x 0-24 = 1-53, 0-6 x 0-25 = 1-59, 0-6 x 0-26 = 1-65, 0-6 x 0-27 = 1-71, 0-6 x 0-28 = 1-77, 0-6 x 0-29 = 1-83, 0-6 x 0-30 = 1-89, 0-6 x 0-31 = 2-4, 0-6 x 0-32 = 2-10, 0-6 x 0-33 = 2-16, 0-6 x 0-34 = 2-22, 0-6 x 0-35 = 2-28, 0-6 x 0-36 = 2-34, 0-6 x 0-37 = 2-40, 0-6 x 0-38 = 2-46, 0-6 x 0-39 = 2-52, 0-6 x 0-40 = 2-58, 0-6 x 0-41 = 2-64, 0-6 x 0-42 = 2-70, 0-6 x 0-43 = 2-76, 0-6 x 0-44 = 2-82, 0-6 x 0-45 = 2-88, 0-6 x 0-46 = 3-3, 0-6 x 0-47 = 3-9, 0-6 x 0-48 = 3-15, 0-6 x 0-49 = 3-21, 0-6 x 0-50 = 3-27, 0-6 x 0-51 = 3-33, 0-6 x 0-52 = 3-39, 0-6 x 0-53 = 3-45, 0-6 x 0-54 = 3-51, 0-6 x 0-55 = 3-57, 0-6 x 0-56 = 3-63, 0-6 x 0-57 = 3-69, 0-6 x 0-58 = 3-75, 0-6 x 0-59 = 3-81, 0-6 x 0-60 = 3-87, 0-6 x 0-61 = 4-2, 0-6 x 0-62 = 4-8, 0-6 x 0-63 = 4-14, 0-6 x 0-64 = 4-20, 0-6 x 0-65 = 4-26, 0-6 x 0-66 = 4-32, 0-6 x 0-67 = 4-38, 0-6 x 0-68 = 4-44, 0-6 x 0-69 = 4-50, 0-6 x 0-70 = 4-56, 0-6 x 0-71 = 4-62, 0-6 x 0-72 = 4-68, 0-6 x 0-73 = 4-74, 0-6 x 0-74 = 4-80, 0-6 x 0-75 = 4-86, 0-6 x 0-76 = 5-1, 0-6 x 0-77 = 5-7, 0-6 x 0-78 = 5-13, 0-6 x 0-79 = 5-19, 0-6 x 0-80 = 5-25, 0-6 x 0-81 = 5-31, 0-6 x 0-82 = 5-37, 0-6 x 0-83 = 5-43, 0-6 x 0-84 = 5-49, 0-6 x 0-85 = 5-55, 0-6 x 0-86 = 5-61, 0-6 x 0-87 = 5-67, 0-6 x 0-88 = 5-73, 0-6 x 0-89 = 5-79, 0-6 x 0-90 = 5-85, 
0-7 x 0-1 = 0-7, 0-7 x 0-2 = 0-14, 0-7 x 0-3 = 0-21, 0-7 x 0-4 = 0-28, 0-7 x 0-5 = 0-35, 0-7 x 0-6 = 0-42, 0-7 x 0-7 = 0-49, 0-7 x 0-8 = 0-56, 0-7 x 0-9 = 0-63, 0-7 x 0-10 = 0-70, 0-7 x 0-11 = 0-77, 0-7 x 0-12 = 0-84, 0-7 x 0-13 = 1-0, 0-7 x 0-14 = 1-7, 0-7 x 0-15 = 1-14, 0-7 x 0-16 = 1-21, 0-7 x 0-17 = 1-28, 0-7 x 0-18 = 1-35, 0-7 x 0-19 = 1-42, 0-7 x 0-20 = 1-49, 0-7 x 0-21 = 1-56, 0-7 x 0-22 = 1-63, 0-7 x 0-23 = 1-70, 0-7 x 0-24 = 1-77, 0-7 x 0-25 = 1-84, 0-7 x 0-26 = 2-0, 0-7 x 0-27 = 2-7, 0-7 x 0-28 = 2-14, 0-7 x 0-29 = 2-21, 0-7 x 0-30 = 2-28, 0-7 x 0-31 = 2-35, 0-7 x 0-32 = 2-42, 0-7 x 0-33 = 2-49, 0-7 x 0-34 = 2-56, 0-7 x 0-35 = 2-63, 0-7 x 0-36 = 2-70, 0-7 x 0-37 = 2-77, 0-7 x 0-38 = 2-84, 0-7 x 0-39 = 3-0, 0-7 x 0-40 = 3-7, 0-7 x 0-41 = 3-14, 0-7 x 0-42 = 3-21, 0-7 x 0-43 = 3-28, 0-7 x 0-44 = 3-35, 0-7 x 0-45 = 3-42, 0-7 x 0-46 = 3-49, 0-7 x 0-47 = 3-56, 0-7 x 0-48 = 3-63, 0-7 x 0-49 = 3-70, 0-7 x 0-50 = 3-77, 0-7 x 0-51 = 3-84, 0-7 x 0-52 = 4-0, 0-7 x 0-53 = 4-7, 0-7 x 0-54 = 4-14, 0-7 x 0-55 = 4-21, 0-7 x 0-56 = 4-28, 0-7 x 0-57 = 4-35, 0-7 x 0-58 = 4-42, 0-7 x 0-59 = 4-49, 0-7 x 0-60 = 4-56, 0-7 x 0-61 = 4-63, 0-7 x 0-62 = 4-70, 0-7 x 0-63 = 4-77, 0-7 x 0-64 = 4-84, 0-7 x 0-65 = 5-0, 0-7 x 0-66 = 5-7, 0-7 x 0-67 = 5-14, 0-7 x 0-68 = 5-21, 0-7 x 0-69 = 5-28, 0-7 x 0-70 = 5-35, 0-7 x 0-71 = 5-42, 0-7 x 0-72 = 5-49, 0-7 x 0-73 = 5-56, 0-7 x 0-74 = 5-63, 0-7 x 0-75 = 5-70, 0-7 x 0-76 = 5-77, 0-7 x 0-77 = 5-84, 0-7 x 0-78 = 6-0, 0-7 x 0-79 = 6-7, 0-7 x 0-80 = 6-14, 0-7 x 0-81 = 6-21, 0-7 x 0-82 = 6-28, 0-7 x 0-83 = 6-35, 0-7 x 0-84 = 6-42, 0-7 x 0-85 = 6-49, 0-7 x 0-86 = 6-56, 0-7 x 0-87 = 6-63, 0-7 x 0-88 = 6-70, 0-7 x 0-89 = 6-77, 0-7 x 0-90 = 6-84, 
0-8 x 0-1 = 0-8, 0-8 x 0-2 = 0-16, 0-8 x 0-3 = 0-24, 0-8 x 0-4 = 0-32, 0-8 x 0-5 = 0-40, 0-8 x 0-6 = 0-48, 0-8 x 0-7 = 0-56, 0-8 x 0-8 = 0-64, 0-8 x 0-9 = 0-72, 0-8 x 0-10 = 0-80, 0-8 x 0-11 = 0-88, 0-8 x 0-12 = 1-5, 0-8 x 0-13 = 1-13, 0-8 x 0-14 = 1-21, 0-8 x 0-15 = 1-29, 0-8 x 0-16 = 1-37, 0-8 x 0-17 = 1-45, 0-8 x 0-18 = 1-53, 0-8 x 0-19 = 1-61, 0-8 x 0-20 = 1-69, 0-8 x 0-21 = 1-77, 0-8 x 0-22 = 1-85, 0-8 x 0-23 = 2-2, 0-8 x 0-24 = 2-10, 0-8 x 0-25 = 2-18, 0-8 x 0-26 = 2-26, 0-8 x 0-27 = 2-34, 0-8 x 0-28 = 2-42, 0-8 x 0-29 = 2-50, 0-8 x 0-30 = 2-58, 0-8 x 0-31 = 2-66, 0-8 x 0-32 = 2-74, 0-8 x 0-33 = 2-82, 0-8 x 0-34 = 2-90, 0-8 x 0-35 = 3-7, 0-8 x 0-36 = 3-15, 0-8 x 0-37 = 3-23, 0-8 x 0-38 = 3-31, 0-8 x 0-39 = 3-39, 0-8 x 0-40 = 3-47, 0-8 x 0-41 = 3-55, 0-8 x 0-42 = 3-63, 0-8 x 0-43 = 3-71, 0-8 x 0-44 = 3-79, 0-8 x 0-45 = 3-87, 0-8 x 0-46 = 4-4, 0-8 x 0-47 = 4-12, 0-8 x 0-48 = 4-20, 0-8 x 0-49 = 4-28, 0-8 x 0-50 = 4-36, 0-8 x 0-51 = 4-44, 0-8 x 0-52 = 4-52, 0-8 x 0-53 = 4-60, 0-8 x 0-54 = 4-68, 0-8 x 0-55 = 4-76, 0-8 x 0-56 = 4-84, 0-8 x 0-57 = 5-1, 0-8 x 0-58 = 5-9, 0-8 x 0-59 = 5-17, 0-8 x 0-60 = 5-25, 0-8 x 0-61 = 5-33, 0-8 x 0-62 = 5-41, 0-8 x 0-63 = 5-49, 0-8 x 0-64 = 5-57, 0-8 x 0-65 = 5-65, 0-8 x 0-66 = 5-73, 0-8 x 0-67 = 5-81, 0-8 x 0-68 = 5-89, 0-8 x 0-69 = 6-6, 0-8 x 0-70 = 6-14, 0-8 x 0-71 = 6-22, 0-8 x 0-72 = 6-30, 0-8 x 0-73 = 6-38, 0-8 x 0-74 = 6-46, 0-8 x 0-75 = 6-54, 0-8 x 0-76 = 6-62, 0-8 x 0-77 = 6-70, 0-8 x 0-78 = 6-78, 0-8 x 0-79 = 6-86, 0-8 x 0-80 = 7-3, 0-8 x 0-81 = 7-11, 0-8 x 0-82 = 7-19, 0-8 x 0-83 = 7-27, 0-8 x 0-84 = 7-35, 0-8 x 0-85 = 7-43, 0-8 x 0-86 = 7-51, 0-8 x 0-87 = 7-59, 0-8 x 0-88 = 7-67, 0-8 x 0-89 = 7-75, 0-8 x 0-90 = 7-83, 
0-9 x 0-1 = 0-9, 0-9 x 0-2 = 0-18, 0-9 x 0-3 = 0-27, 0-9 x 0-4 = 0-36, 0-9 x 0-5 = 0-45, 0-9 x 0-6 = 0-54, 0-9 x 0-7 = 0-63, 0-9 x 0-8 = 0-72, 0-9 x 0-9 = 0-81, 0-9 x 0-10 = 0-90, 0-9 x 0-11 = 1-8, 0-9 x 0-12 = 1-17, 0-9 x 0-13 = 1-26, 0-9 x 0-14 = 1-35, 0-9 x 0-15 = 1-44, 0-9 x 0-16 = 1-53, 0-9 x 0-17 = 1-62, 0-9 x 0-18 = 1-71, 0-9 x 0-19 = 1-80, 0-9 x 0-20 = 1-89, 0-9 x 0-21 = 2-7, 0-9 x 0-22 = 2-16, 0-9 x 0-23 = 2-25, 0-9 x 0-24 = 2-34, 0-9 x 0-25 = 2-43, 0-9 x 0-26 = 2-52, 0-9 x 0-27 = 2-61, 0-9 x 0-28 = 2-70, 0-9 x 0-29 = 2-79, 0-9 x 0-30 = 2-88, 0-9 x 0-31 = 3-6, 0-9 x 0-32 = 3-15, 0-9 x 0-33 = 3-24, 0-9 x 0-34 = 3-33, 0-9 x 0-35 = 3-42, 0-9 x 0-36 = 3-51, 0-9 x 0-37 = 3-60, 0-9 x 0-38 = 3-69, 0-9 x 0-39 = 3-78, 0-9 x 0-40 = 3-87, 0-9 x 0-41 = 4-5, 0-9 x 0-42 = 4-14, 0-9 x 0-43 = 4-23, 0-9 x 0-44 = 4-32, 0-9 x 0-45 = 4-41, 0-9 x 0-46 = 4-50, 0-9 x 0-47 = 4-59, 0-9 x 0-48 = 4-68, 0-9 x 0-49 = 4-77, 0-9 x 0-50 = 4-86, 0-9 x 0-51 = 5-4, 0-9 x 0-52 = 5-13, 0-9 x 0-53 = 5-22, 0-9 x 0-54 = 5-31, 0-9 x 0-55 = 5-40, 0-9 x 0-56 = 5-49, 0-9 x 0-57 = 5-58, 0-9 x 0-58 = 5-67, 0-9 x 0-59 = 5-76, 0-9 x 0-60 = 5-85, 0-9 x 0-61 = 6-3, 0-9 x 0-62 = 6-12, 0-9 x 0-63 = 6-21, 0-9 x 0-64 = 6-30, 0-9 x 0-65 = 6-39, 0-9 x 0-66 = 6-48, 0-9 x 0-67 = 6-57, 0-9 x 0-68 = 6-66, 0-9 x 0-69 = 6-75, 0-9 x 0-70 = 6-84, 0-9 x 0-71 = 7-2, 0-9 x 0-72 = 7-11, 0-9 x 0-73 = 7-20, 0-9 x 0-74 = 7-29, 0-9 x 0-75 = 7-38, 0-9 x 0-76 = 7-47, 0-9 x 0-77 = 7-56, 0-9 x 0-78 = 7-65, 0-9 x 0-79 = 7-74, 0-9 x 0-80 = 7-83, 0-9 x 0-81 = 8-1, 0-9 x 0-82 = 8-10, 0-9 x 0-83 = 8-19, 0-9 x 0-84 = 8-28, 0-9 x 0-85 = 8-37, 0-9 x 0-86 = 8-46, 0-9 x 0-87 = 8-55, 0-9 x 0-88 = 8-64, 0-9 x 0-89 = 8-73, 0-9 x 0-90 = 8-82, 
